"",ticker,名称,注册地,成立日期,行业,员工人数,公司介绍,港股通,市值(港元),股息率TTM(%),PE,PB
2439,08225,中国医疗集团有限公司,Cayman Islands 开曼群岛（英属）,2002-05-21,药品及生物科技,44.0,"中国医疗集团有限公司是中国新药技术产品及销售市场服务的领先提供商,致力于全球性原料药和制剂技术开发服务、临床研究服务以及药品注册服务。同时,中国医疗集团也是国内为数不多的以研发驱动型在香港上市的国际医药企业(股票代码:08225.HK)。自1998成立以来,公司开发了7个VSmart药物传递系统技术平台,在中国已完成300多个国家级新药的临床前研究,申报国内外发明专利百余项,开展了六个创新药物的临床前研究工作,已批准包括国家一类新药在内的国家级新药证书和生产批件近百件,被行业官方媒体《中国医药报》评价为“中国新药开发的领跑者。中国医疗集团正逐步确立全球性、综合性的医药企业地位,并在2002年被美国权威杂志《财富》中文版和中国著名的金融杂志《数字财富》分别评选为中国五个具有惊人潜力的企业之一和最具潜力成为中国未来前10名大型企业的公司之一。中国医疗集团是一家香港上市的互联网架构下的医疗服务集团公司,CHG借力已建立丰厚临床终端资源,把握医疗改革历史机遇和香港资本平台,以并购和医疗专业管理服务为核心竞争力,构建四大成长驱动平台1、利用医疗移动平台和互联网架构下的医院管理平台,为中国医院提供包括托管在内的专业管理服务。2、临床科研为依托的终端临床医学研究式推广;CHG通过15年耕耘,在国家400家临床基地获得牢固领袖专家关系,公司将以广泛临床注册研究为依托,在全球的药品销售市场,为新产品上市和研究提供大量研究推广工作。3、康复医疗旅游平台,集团在海南,厦门等地将投资康复医疗旅游产品4、专科特色医院产业平台,公司将整合专科医院打造全国性的特色连锁医院。公司计划在喜恩精神康复,海默抗衰抗痴领域,拜敏过敏治疗,德美美丽梦工厂等领域提供特色医疗的专业整合服务。",False,1.393492e+08,NaN,-9.815966,1.607544
2440,08226,树熊金融集团有限公司,Cayman Islands 开曼群岛（英属）,2001-10-22,其他金融,18.0,"树熊金融集团有限公司主要由四大持续经营业务分部组成,即(i)证劵经纪、包销及配售、(ii)放债、(iii)证券投资及(iv)物业投资。",False,4.467293e+07,NaN,42.025331,0.118095
2441,08227,西安海天天线科技股份有限公司,中国,1999-10-13,资讯科技器材,37.0,"西安海天天线科技股份有限公司始创于1992年,1999年10月改组西安海天天线科技股份有限公司,于2003年11月5日在香港联交所创业板挂牌上市(股票代码:HK08227),是全国首批91家“创新型企业”之一,拥有国家级博士后工作站。\r\n西安海天天线是国内成立最早的移动通信系统产品及服务知名提供商之一,是国家级高新技术企业。公司自成立以来一直以“自主创新为核心”,其研制的产品均拥有自主知识产权,在过去的十几年中,公司始终致力于移动通信天线及天线工程产品、微波及微波工程产品的研发与制造,形成了完备的产品研发、生产、销售、安装、服务紧密结合的经营体系。\r\n公司重视自主知识产权研发和创新,研制出各种2G/3G/4G/5G基站天线(板状天线/透镜天线)、室内分布天线、美化天线等相关产品400多种,广泛应用于全国各省市移动通信网络。公司拥有百余项专利技术及产品,并承担国家各有关部委的多项重点科研项目。海天天线一直坚持“以人为本、科技创新、服务社会、追求卓越”的企业经营理念,以市场需求为导向,不断致力于高新技术成果的产业化,并先后多次被国家、陕西省、市、(高新)区评为“国家级高新技术企业”、优秀高新技术企业”、“明星科技企业”、“纳税大户”、“百强企业”、“诚信企业”、“纳税守信用企业”、“重点企业”及“绿色企业”等。、\r\n近年来,西安海天天线秉承以移动通信产品及服务为核心的发展战略,瞄准世界科技发展前沿,持续科技创新,加速产品开发,积极开发产品应用、不断拓展和整合产业链,形成了以移动通信产品及服务为基石的集研制、销售及服务为一体的多元化发展的集团公司。",False,3.681400e+08,NaN,-23.227659,-6.251552
2442,08229,未来数据集团有限公司,Cayman Islands 开曼群岛（英属）,2016-01-04,软件服务,245.0,"未来数据集团有限公司成立於一九九七年,为一家韩国公司,主要从事提供以下各项:(i)整合系统;及(ii)维护服务。公司为客户所整合的系统能够安全地存储客户的数据,并充当在连通网络内传输有关数据的渠道。公司向客户提供维护服务,以确保系统正常运行,以及在系统出现故障时,诊断故障及维修相关系统部件,以尽量降低客户业务受到的干扰。",False,4.019964e+08,NaN,-13.398094,2.757574
2443,08232,一木集团(控股)有限公司,Cayman Islands 开曼群岛（英属）,2014-10-24,旅游及消闲设施,50.0,"一木集团(控股)有限公司是一间香港餐饮集团,主要在休闲餐饮及全方位服务环境中提供西餐。除在印度尼西亚经营的一间特许经营「Classified」品牌餐厅外,本公司所有餐厅均位於香港。本公司於二零零六年开设首间Classified餐厅,直至最后实际可行日期,本公司的「Classified」品牌餐厅在全香港共扩张至10个地区。除Classified品牌的连锁休闲西餐厅外,本公司亦经营两间全方位服务餐厅,即The Pawn及The Fat Pig。The Pawn位於一栋19世纪末的香港传统殖民建筑,提供由一位知名英国厨师设计的现代英式美食。The Fat Pig位於铜锣湾的地标性购物中心,并於二零一五年十一月完成翻新改造后开始提供各国美食及以猪肉为主的英式美食。除餐厅之外,本集团还拥有及经营一间食物制造厂,为本公司的餐厅及其他公司客户供应芝士、面包及其他烘焙食品。",False,9.421750e+07,NaN,-11.355610,14.437251
2444,08237,华星控股有限公司,Cayman Islands 开曼群岛（英属）,2012-05-15,旅游及消闲设施,53.0,"华星控股有限公司(「公司」)於2014年7月7日在香港联合交易有限公司的创业板上市,股份代号:8237。公司自2007起在新加坡开设华星酒店以经营酒店业务。华星酒店是一家四层高的「精品」酒店,位於横跨新加坡中峇鲁路的两旁的两座建筑物。华星酒店共有约270间客房及套房,分别配有中国、马来西亚、印度及现代主题设计风格。华星酒店由两座名为「红屋」的公共房屋大厦改建而成,大厦为保护建筑,改造时保留了大楼原有的结构,及红色的外墙风格。得益於其战略性及便利的地理位置、完善的设施、以及高品质的服务,华星酒店屡获殊荣并且吸引来自不同地区的商务旅客及遊客。在2014年6月,公司完成收购民丹资产。民丹资产位於印尼,由62幅土地组成,总面积约425,497平方米。其后,本集团再收购邻近土地。目前,本集团累计拥有82幅土地,总面积约500,000平方米。华星控股的目标是维持其作为新加坡「精品」酒店的独特定位,并扩展业务至其他东南亚国家,而民丹资产将会成为公司新的业务增长点。於二零一九年九月,本集团在日本的一间温泉酒店—花椿温泉酒店开张。",False,3.799354e+07,NaN,-0.246822,-0.276598
2445,08238,惠陶集团(控股)有限公司,Cayman Islands 开曼群岛（英属）,2012-12-07,媒体及娱乐,11.0,"惠陶集团(控股)有限公司于2015年2月16号成功在香港联交所创业板上市,为本集团奠下里程碑。自惠陶集圑的首份销售杂志《名车站》及首份免费杂志《名车站睇楼站生活站赠阅版》于2009年4月出版以来,惠陶集圑至今已拥有六份杂志,并有多个销售点覆盖香港不同地点及1,000多个派发点,包括油站、足浴店、发廊、咖啡店等。此外,本集团已建立一个超过100名客户的广泛客户群,行业广及汽车销售代理、美容品牌拥有人、地产代理、珠宝、专业公司、宠物店等。在短短数年,惠陶集圑已发展至今日的规模,这全是本集圑管理层及全体员工努力不懈的成果。\r\n在2014年,受惠于新业务伙伴的新增赠阅点,本集圑的经营业绩稳步上扬。同时,2013年中出版的免费杂志《揾车专线/购物专线赠阅版》成功吸引不同的读者群,亦是推动本集圑客户数目及发行量的因素之一。\r\n于2015年8月,本集团成立全资子公司高媒体有限公司(‘高媒体’)。高媒体是一家专业的户外媒体广告公司,涉及的媒体包括:的士车身广告,小巴车身广告,雪糕车广告,楼顶/外墙广告,户外灯箱广告,LED屏幕广告等,业务项目全面,覆盖范围广泛。其业务范围包括户外广告的开发/投资、管理、经营、推广销售、维护、售后服务和户外广告代理服务。户外媒体是对多维空间的独占,其包容性及可塑性强,被越来越多的广告客户所青睐。户外广告是可以快速与受众展开沟通的情感媒体,具有覆盖率高、视觉冲击强、表现形式丰富多彩、发布时段长等显着优势,其表达方式直接、简洁,可以有效传递资讯、扩大影响。本集团相信,高媒体可丰富本集团业务项目,吸引更多的广告业务商机,进一步扩大本集团的经营范围,更好的把握传媒行业商机。\r\n于2015年9月,本集团完成收购策略王传媒控股有限公司(‘策略王’)20%股本权益。策略王主要业务为于香港出版并主要透过便利店及报摊的网络销售一本中文财经及投资周刊—港股策略王。杂志覆盖财经、财富管理、物业投资、生活时尚等内容。港股策略王出版有限公司亦从事网上广告、投资者关系服务及活动管理业务。经考虑可让本集团透过交叉销售更多种类杂志的广告位置,进一步把握广告业务商机。",False,9.057485e+07,NaN,-4.529875,-2.483953
2446,08239,首都金融控股有限公司,Bermuda 百慕大,2002-06-12,其他金融,46.0,首都金融控股有限公司及其子公司(「本集团」)主要从事于中华人民共和国及香港从事短期融资服务之业务。,False,1.121405e+09,NaN,-86.102999,34.091490
2447,08241,英记茶庄集团有限公司,中国香港特别行政区,2017-09-14,食物饮品,46.0,"英记茶庄集团有限公司始创于清光绪年间,在广州创办。英记茶庄产品包括:普洱类、岩茶类、香茶类、绿茶类、白茶类、旧六安类、红茶类及其他杂茶类等等。店铺亦有不同种类茶具及茶礼品供顾客选择。为确保茶叶质素,资深老师傅严选各地名茶,再以丰富的经验及独家的调配方法加以挑选及配制。每个工序,皆由师傅严格监控。因此,选购者均爱不择手,品尝者则回味无穷。拥有超过140年历史的英记茶庄,已成功获取香港名牌标识(TOP唛)、ISO9001、优质旅游服务、香港优质食品大奖2013等奖项。",False,3.905820e+07,NaN,-2.588350,-2.517285
2448,08245,烽翼集团有限公司,Cayman Islands 开曼群岛（英属）,2014-06-30,资讯科技器材,17.0,"烽翼集团有限公司创始于2001年公司是一家成立于2001年成立的,创始业务为双向无线对讲机产品设计及制造,随着公司业务的逐步转型,目前公司已经延申到电商平台的综合服务领域,包括前沿的区块链技术应用及供应链等服务领域。公司分别在深圳及香港设有办事处,深圳配备具有丰富经验的100余人服务团队,分别负责技术开发、技术服务、数据分析、区块链应用、线下运营中心管理咨询等服务。公司计划将专业综合服务在全国进行开展,并形成一套完整的标准化运营服务体系。公司不断的探索新型商业模式,通过产生销售额、使产品种类多元化,并通过不断延申综合服务能力和服务领域来促成公司业务的增长。",False,2.382540e+07,NaN,-1.677491,13.949299
